symbol,datetime,high,low,open,close
R_100,2022.01.24 06:51:00,6673.06,6665.66,6672.03,6669.68
R_100,2022.01.24 06:52:00,6677.94,6666.59,6671.18,6677.94
R_100,2022.01.24 06:53:00,6690.6,6679.12,6680.16,6690.6
R_100,2022.01.24 06:54:00,6702.16,6685.07,6687.03,6697.64
R_100,2022.01.24 06:55:00,6697.12,6670.78,6697.12,6672.53
R_100,2022.01.24 06:56:00,6693.09,6674.02,6674.02,6691.15
R_100,2022.01.24 06:57:00,6701.98,6686.75,6687.46,6695.99
R_100,2022.01.24 06:58:00,6706.37,6690.2,6695.01,6704.12
R_100,2022.01.24 06:59:00,6715.54,6698.46,6704.53,6714.4
R_100,2022.01.24 07:00:00,6719.51,6709.6,6713.09,6719.51
R_100,2022.01.24 07:01:00,6722.72,6714.97,6719.58,6716.72
R_100,2022.01.24 07:02:00,6722.09,6711.34,6718.38,6711.34
R_100,2022.01.24 07:03:00,6714.85,6707.17,6714.85,6708.19
R_100,2022.01.24 07:04:00,6711.68,6705.37,6705.37,6705.53
R_100,2022.01.24 07:05:00,6721.84,6703.45,6703.45,6719.44
R_100,2022.01.24 07:06:00,6723.88,6712.48,6715.74,6716.49
R_100,2022.01.24 07:07:00,6736.25,6715.89,6717.68,6736.25
R_100,2022.01.24 07:08:00,6734.93,6718.43,6732.63,6719.43
R_100,2022.01.24 07:09:00,6740.98,6719.19,6719.19,6731.07
R_100,2022.01.24 07:10:00,6739.26,6731.4,6732.02,6734.78
R_100,2022.01.24 07:11:00,6738.04,6723.75,6735.67,6723.75
R_100,2022.01.24 07:12:00,6725.17,6716.93,6723.99,6722.41
R_100,2022.01.24 07:13:00,6724.24,6713.14,6722.7,6722.48
R_100,2022.01.24 07:14:00,6731.16,6719.85,6724.62,6721.8
R_100,2022.01.24 07:15:00,6723.83,6716.59,6720,6721.33
R_100,2022.01.24 07:16:00,6718.49,6705.24,6718.37,6716.06
R_100,2022.01.24 07:17:00,6721.99,6712.81,6714.44,6712.81
R_100,2022.01.24 07:18:00,6722.69,6706.59,6715.05,6709.02
R_100,2022.01.24 07:19:00,6716.75,6699.23,6707.89,6711
R_100,2022.01.24 07:20:00,6712.91,6707.29,6710.42,6711.84
R_100,2022.01.24 07:21:00,6724.23,6708.62,6713.16,6722.47
R_100,2022.01.24 07:22:00,6726.67,6707.35,6724.94,6710.89
R_100,2022.01.24 07:23:00,6713.81,6701.42,6713.81,6701.42
R_100,2022.01.24 07:24:00,6703.75,6692.18,6703.75,6701.7
R_100,2022.01.24 07:25:00,6702.23,6683.69,6702.23,6686.29
R_100,2022.01.24 07:26:00,6701.4,6686.09,6687.15,6701.4
R_100,2022.01.24 07:27:00,6718.87,6701.38,6702.72,6718.87
R_100,2022.01.24 07:28:00,6724.23,6717.67,6719.09,6723
R_100,2022.01.24 07:29:00,6734.72,6722.36,6722.36,6734.72
R_100,2022.01.24 07:30:00,6746.18,6733.64,6738.11,6742.71
R_100,2022.01.24 07:31:00,6757.09,6744.49,6744.49,6757.09
R_100,2022.01.24 07:32:00,6753.45,6725.42,6752.71,6726.51
R_100,2022.01.24 07:33:00,6733.17,6713.74,6726.6,6713.74
R_100,2022.01.24 07:34:00,6722.53,6709.47,6712.57,6717.88
R_100,2022.01.24 07:35:00,6723,6707.99,6717.08,6711.01
R_100,2022.01.24 07:36:00,6713.72,6693.58,6713.72,6697.96
R_100,2022.01.24 07:37:00,6700.24,6688.01,6696.84,6688.01
R_100,2022.01.24 07:38:00,6696.39,6683.77,6688.42,6692.19
R_100,2022.01.24 07:39:00,6696.67,6683.51,6693.16,6685.78
R_100,2022.01.24 07:40:00,6692.34,6681.9,6684.97,6692.34
R_100,2022.01.24 07:41:00,6690.71,6674.12,6690.71,6675.05
R_100,2022.01.24 07:42:00,6676.3,6661.66,6676.3,6663.31
R_100,2022.01.24 07:43:00,6661.82,6651.46,6661.39,6658.18
R_100,2022.01.24 07:44:00,6669.22,6657.39,6657.39,6667.64
R_100,2022.01.24 07:45:00,6683.09,6665.47,6665.47,6679.81
R_100,2022.01.24 07:46:00,6679.9,6662,6676.15,6663.56
R_100,2022.01.24 07:47:00,6665.82,6657.12,6665.14,6657.12
R_100,2022.01.24 07:48:00,6660.06,6652.32,6657.41,6656.04
R_100,2022.01.24 07:49:00,6657.68,6645.71,6657.13,6646.8
R_100,2022.01.24 07:50:00,6648.79,6638.27,6646.53,6646.24
R_100,2022.01.24 07:51:00,6647.48,6638.07,6643.96,6647.48
R_100,2022.01.24 07:52:00,6655.7,6645.43,6649.58,6646.75
R_100,2022.01.24 07:53:00,6649.84,6640.21,6646.35,6640.21
R_100,2022.01.24 07:54:00,6659.98,6641.27,6641.57,6659.98
R_100,2022.01.24 07:55:00,6674.49,6659.89,6659.89,6673.4
R_100,2022.01.24 07:56:00,6677.25,6666.84,6676.3,6667.38
R_100,2022.01.24 07:57:00,6689.04,6667.34,6668.62,6689.04
R_100,2022.01.24 07:58:00,6702.25,6688.04,6688.04,6702.25
R_100,2022.01.24 07:59:00,6704.55,6697.32,6701.79,6702.61
R_100,2022.01.24 08:00:00,6709,6695.05,6705.38,6709
R_100,2022.01.24 08:01:00,6712.93,6703.87,6710.73,6706.12
R_100,2022.01.24 08:02:00,6707.25,6694.3,6707.25,6704.54
R_100,2022.01.24 08:03:00,6714.47,6704.6,6706.72,6711.37
R_100,2022.01.24 08:04:00,6718.87,6710.84,6710.84,6713.12
R_100,2022.01.24 08:05:00,6721.69,6709.44,6714.01,6716.01
R_100,2022.01.24 08:06:00,6721.48,6712.33,6714.76,6713.97
R_100,2022.01.24 08:07:00,6737.96,6715.38,6715.38,6737.91
R_100,2022.01.24 08:08:00,6749.28,6731.63,6738.97,6749.28
R_100,2022.01.24 08:09:00,6749.08,6735.99,6748.97,6738.48
R_100,2022.01.24 08:10:00,6751.05,6730.51,6739.78,6751.05
R_100,2022.01.24 08:11:00,6752.86,6738.09,6751.83,6738.09
R_100,2022.01.24 08:12:00,6749.65,6736.13,6736.26,6746.19
R_100,2022.01.24 08:13:00,6762.29,6740.99,6744.26,6762.23
R_100,2022.01.24 08:14:00,6778.8,6760.82,6761.24,6774.97
R_100,2022.01.24 08:15:00,6777.39,6769.74,6777.39,6773.89
R_100,2022.01.24 08:16:00,6773.13,6750.34,6773.13,6750.34
R_100,2022.01.24 08:17:00,6762.57,6751.07,6752.11,6762.57
R_100,2022.01.24 08:18:00,6764.96,6750.32,6762.4,6750.32
R_100,2022.01.24 08:19:00,6749.8,6736.8,6749.8,6737.52
R_100,2022.01.24 08:20:00,6738.17,6727.95,6738,6730.61
R_100,2022.01.24 08:21:00,6750.2,6728.83,6728.83,6745.8
R_100,2022.01.24 08:22:00,6747.85,6728.09,6747.8,6728.09
R_100,2022.01.24 08:23:00,6727.78,6720.58,6726.21,6723.49
R_100,2022.01.24 08:24:00,6733.26,6721.43,6721.43,6726.18
R_100,2022.01.24 08:25:00,6727.29,6715.1,6725.17,6716.5
R_100,2022.01.24 08:26:00,6714.53,6696.95,6714.53,6701.1
R_100,2022.01.24 08:27:00,6703.53,6695.23,6698.32,6699.13
R_100,2022.01.24 08:28:00,6698.49,6691.71,6698.04,6697.82
R_100,2022.01.24 08:29:00,6705.33,6696.75,6698.41,6705.33
R_100,2022.01.24 08:30:00,6719.2,6703.17,6704.24,6714.58
R_100,2022.01.24 08:31:00,6726.8,6712.6,6714.44,6726.8
R_100,2022.01.24 08:32:00,6741.65,6725.24,6726.4,6741.65
R_100,2022.01.24 08:33:00,6747.13,6736.42,6742.05,6746.79
R_100,2022.01.24 08:34:00,6757.82,6746.82,6746.82,6752.67
R_100,2022.01.24 08:35:00,6758.24,6747.12,6750.43,6754.64
R_100,2022.01.24 08:36:00,6769.26,6755.99,6756.17,6767.96
R_100,2022.01.24 08:37:00,6768.88,6755.2,6766.3,6756.39
R_100,2022.01.24 08:38:00,6763.08,6748.83,6755.3,6750.95
R_100,2022.01.24 08:39:00,6750.61,6743.44,6750.57,6749.5
R_100,2022.01.24 08:40:00,6753.2,6745.92,6750.62,6753.2
R_100,2022.01.24 08:41:00,6760.99,6749.96,6755.27,6759.2
R_100,2022.01.24 08:42:00,6769.71,6754.76,6757.61,6760.74
R_100,2022.01.24 08:43:00,6765.26,6751.44,6761.63,6751.44
R_100,2022.01.24 08:44:00,6759.71,6750.51,6754.52,6756.72
R_100,2022.01.24 08:45:00,6772.63,6755.6,6755.6,6769.46
R_100,2022.01.24 08:46:00,6770.95,6756.36,6770.95,6762.51
R_100,2022.01.24 08:47:00,6764.08,6751.02,6764.08,6753.14
R_100,2022.01.24 08:48:00,6758.05,6743.49,6752.76,6758.05
R_100,2022.01.24 08:49:00,6782.48,6757.95,6757.95,6779.9
R_100,2022.01.24 08:50:00,6780.69,6767.98,6780.69,6767.98
R_100,2022.01.24 08:51:00,6775.14,6761.75,6765.63,6767.55
R_100,2022.01.24 08:52:00,6777.62,6765.2,6766.39,6777.26
R_100,2022.01.24 08:53:00,6777.18,6754.16,6775.33,6754.16
R_100,2022.01.24 08:54:00,6759.57,6749,6755.6,6759.26
R_100,2022.01.24 08:55:00,6763.8,6754.97,6760.81,6758.94
R_100,2022.01.24 08:56:00,6773.44,6754.89,6758.96,6773.08
R_100,2022.01.24 08:57:00,6788.94,6773.73,6773.73,6783.61
R_100,2022.01.24 08:58:00,6790.92,6779.16,6782.01,6786.57
R_100,2022.01.24 08:59:00,6792.94,6780.65,6788.21,6790.15
R_100,2022.01.24 09:00:00,6800.29,6786.94,6788.86,6799.24
R_100,2022.01.24 09:01:00,6802.15,6786.02,6798.62,6786.02
R_100,2022.01.24 09:02:00,6790.2,6782.77,6786.05,6785.94
R_100,2022.01.24 09:03:00,6787.9,6763.88,6785.77,6768.55
R_100,2022.01.24 09:04:00,6780.5,6770.02,6770.97,6777.55
R_100,2022.01.24 09:05:00,6785.92,6775.24,6777.48,6779.64
R_100,2022.01.24 09:06:00,6777.61,6752.77,6777.61,6752.77
R_100,2022.01.24 09:07:00,6767.94,6750.32,6752.78,6750.95
R_100,2022.01.24 09:08:00,6759.65,6749.28,6750.61,6756.48
R_100,2022.01.24 09:09:00,6764.8,6753.73,6757.73,6754.91
R_100,2022.01.24 09:10:00,6760.97,6752.86,6753.84,6760.97
R_100,2022.01.24 09:11:00,6779.75,6763.71,6763.79,6766.87
R_100,2022.01.24 09:12:00,6774.6,6761.57,6766.92,6766.81
R_100,2022.01.24 09:13:00,6766.08,6755.88,6765.19,6757.08
R_100,2022.01.24 09:14:00,6772.09,6758.59,6758.59,6772.09
R_100,2022.01.24 09:15:00,6771.29,6759.99,6769.37,6771.29
R_100,2022.01.24 09:16:00,6778.16,6765.77,6767.5,6777.95
R_100,2022.01.24 09:17:00,6788.66,6775.19,6779.1,6785.21
R_100,2022.01.24 09:18:00,6788.56,6774.63,6781.33,6774.63
R_100,2022.01.24 09:19:00,6776.35,6759.8,6776.35,6762.68
R_100,2022.01.24 09:20:00,6762.97,6748.89,6762.97,6749.35
R_100,2022.01.24 09:21:00,6755.2,6746.95,6747.78,6751.5
R_100,2022.01.24 09:22:00,6761.65,6750.4,6753.67,6752.42
R_100,2022.01.24 09:23:00,6752.12,6739.79,6752.12,6739.79
R_100,2022.01.24 09:24:00,6739.53,6721.5,6737.93,6724.15
R_100,2022.01.24 09:25:00,6723.79,6707.13,6723.79,6710.89
R_100,2022.01.24 09:26:00,6717.59,6709.82,6709.82,6717
R_100,2022.01.24 09:27:00,6729.25,6713.13,6720.74,6729.25
R_100,2022.01.24 09:28:00,6738.72,6717.54,6730.67,6717.54
R_100,2022.01.24 09:29:00,6724.21,6713.02,6716.28,6718.94
R_100,2022.01.24 09:30:00,6725.8,6715.77,6716.9,6718.86
R_100,2022.01.24 09:31:00,6733.82,6717.64,6717.64,6733.82
R_100,2022.01.24 09:32:00,6735.15,6729.06,6735.15,6733
R_100,2022.01.24 09:33:00,6754.94,6733.03,6733.03,6751.59
R_100,2022.01.24 09:34:00,6761.95,6749.12,6753.96,6754.74
R_100,2022.01.24 09:35:00,6758.95,6747.28,6755.37,6747.28
R_100,2022.01.24 09:36:00,6748.68,6740.83,6745.9,6744.84
R_100,2022.01.24 09:37:00,6750.27,6743.98,6747.44,6747.21
R_100,2022.01.24 09:38:00,6752.54,6740,6745.83,6752.09
R_100,2022.01.24 09:39:00,6760.96,6751.8,6752.53,6760.96
R_100,2022.01.24 09:40:00,6778.65,6760.94,6760.94,6778.43
R_100,2022.01.24 09:41:00,6778.43,6767.37,6777.67,6771.54
R_100,2022.01.24 09:42:00,6772.21,6759.51,6770.62,6760.94
R_100,2022.01.24 09:43:00,6768.56,6756.13,6759.5,6761.55
R_100,2022.01.24 09:44:00,6766.05,6752.52,6763.92,6756.52
R_100,2022.01.24 09:45:00,6770.97,6758.9,6758.9,6770.97
R_100,2022.01.24 09:46:00,6778.76,6768.72,6770.11,6776.79
R_100,2022.01.24 09:47:00,6773.61,6761.97,6773.59,6761.97
R_100,2022.01.24 09:48:00,6767.2,6748.56,6763.23,6748.56
R_100,2022.01.24 09:49:00,6757.35,6743.44,6750.02,6747.28
R_100,2022.01.24 09:50:00,6749.99,6736.96,6746.27,6744.3
R_100,2022.01.24 09:51:00,6755.14,6739.89,6745.77,6739.89
R_100,2022.01.24 09:52:00,6747.52,6734.73,6741.23,6734.73
R_100,2022.01.24 09:53:00,6743.61,6730.82,6735.32,6743.61
R_100,2022.01.24 09:54:00,6750.33,6737.38,6742.58,6750.33
R_100,2022.01.24 09:55:00,6772.15,6749.83,6751.29,6771.44
R_100,2022.01.24 09:56:00,6778.15,6767.37,6770.66,6774.82
R_100,2022.01.24 09:57:00,6771.76,6765.82,6769.77,6771.51
R_100,2022.01.24 09:58:00,6777.96,6767.51,6771,6773.62
R_100,2022.01.24 09:59:00,6777.65,6765.04,6772.91,6765.89
R_100,2022.01.24 10:00:00,6766.32,6748.71,6766.32,6749.66
R_100,2022.01.24 10:01:00,6750.21,6739.31,6749.35,6743.38
R_100,2022.01.24 10:02:00,6755.52,6742.61,6742.61,6751.52
R_100,2022.01.24 10:03:00,6764.62,6751.55,6751.55,6755.13
R_100,2022.01.24 10:04:00,6754.88,6742.38,6754.36,6748.82
R_100,2022.01.24 10:05:00,6754,6745.86,6746.08,6754
R_100,2022.01.24 10:06:00,6755.8,6741.41,6755.8,6745.05
R_100,2022.01.24 10:07:00,6752.2,6737.75,6745.51,6739.64
R_100,2022.01.24 10:08:00,6740.06,6728.04,6740.06,6730.78
R_100,2022.01.24 10:09:00,6731.17,6719.79,6731.17,6726.14
R_100,2022.01.24 10:10:00,6735.73,6725.43,6725.96,6735.73
R_100,2022.01.24 10:11:00,6755.96,6734.56,6738.13,6752.6
R_100,2022.01.24 10:12:00,6753.4,6738.4,6753.4,6750.32
R_100,2022.01.24 10:13:00,6756.45,6742.71,6747.09,6746.75
R_100,2022.01.24 10:14:00,6747.46,6739.3,6744.07,6743.16
R_100,2022.01.24 10:15:00,6743.2,6729.07,6743.2,6738.79
R_100,2022.01.24 10:16:00,6749.67,6735.43,6738.24,6735.43
R_100,2022.01.24 10:17:00,6740.56,6732.39,6733.38,6736.02
R_100,2022.01.24 10:18:00,6735.97,6718.94,6735.6,6721.55
R_100,2022.01.24 10:19:00,6721.12,6711.58,6721.12,6712.87
R_100,2022.01.24 10:20:00,6724.95,6709.38,6712.99,6719.88
R_100,2022.01.24 10:21:00,6729.31,6721.43,6721.43,6724.2
R_100,2022.01.24 10:22:00,6723.89,6714.9,6722.01,6720.9
R_100,2022.01.24 10:23:00,6717.79,6701.08,6717.79,6701.08
R_100,2022.01.24 10:24:00,6711.24,6701.61,6704.48,6704.72
R_100,2022.01.24 10:25:00,6714.05,6704.97,6704.97,6713.2
R_100,2022.01.24 10:26:00,6716.56,6708.76,6711.93,6713.46
R_100,2022.01.24 10:27:00,6712.52,6693.51,6712.52,6699.56
R_100,2022.01.24 10:28:00,6698.43,6689.34,6696.9,6696.05
R_100,2022.01.24 10:29:00,6704.13,6694.22,6698.01,6697.66
R_100,2022.01.24 10:30:00,6707.01,6697.94,6698.71,6704.76
R_100,2022.01.24 10:31:00,6721.5,6701.84,6702.37,6719.74
R_100,2022.01.24 10:32:00,6735.82,6718.23,6722.17,6732.69
R_100,2022.01.24 10:33:00,6741.62,6730.44,6732.13,6730.88
R_100,2022.01.24 10:34:00,6739.58,6725.08,6732.63,6739.58
R_100,2022.01.24 10:35:00,6739.15,6726.88,6739.15,6738.57
R_100,2022.01.24 10:36:00,6754.45,6737.98,6739.43,6750.18
R_100,2022.01.24 10:37:00,6751.08,6737.23,6748.29,6739.6
R_100,2022.01.24 10:38:00,6752.37,6737.09,6742.34,6752.37
R_100,2022.01.24 10:39:00,6764.68,6752.09,6754.32,6759.94
R_100,2022.01.24 10:40:00,6778.04,6760.15,6761.83,6776.17
R_100,2022.01.24 10:41:00,6783.18,6774.44,6775.48,6783.18
R_100,2022.01.24 10:42:00,6791.99,6779.91,6786.78,6779.91
R_100,2022.01.24 10:43:00,6788.92,6772.9,6776.83,6788.82
R_100,2022.01.24 10:44:00,6800.18,6785.05,6791.19,6800.18
R_100,2022.01.24 10:45:00,6827.58,6801.58,6801.58,6823.19
R_100,2022.01.24 10:46:00,6835.23,6822.83,6823.31,6835.2
R_100,2022.01.24 10:47:00,6842.65,6828.02,6836.35,6842.24
R_100,2022.01.24 10:48:00,6846.79,6837.29,6841.73,6845.06
R_100,2022.01.24 10:49:00,6845.43,6821.58,6844.17,6827.28
R_100,2022.01.24 10:50:00,6837.37,6823.79,6828.06,6825.19
R_100,2022.01.24 10:51:00,6846.27,6825.5,6825.5,6846.27
R_100,2022.01.24 10:52:00,6860.75,6847.56,6847.56,6850.31
R_100,2022.01.24 10:53:00,6855.63,6844.78,6849.43,6844.78
R_100,2022.01.24 10:54:00,6846.89,6829.29,6844.79,6832.42
R_100,2022.01.24 10:55:00,6837.32,6826.05,6830.78,6834.81
R_100,2022.01.24 10:56:00,6840.81,6831.7,6834.41,6832.51
R_100,2022.01.24 10:57:00,6834.36,6819.23,6834.36,6819.71
R_100,2022.01.24 10:58:00,6829.65,6814.71,6818.93,6829.6
R_100,2022.01.24 10:59:00,6849.56,6830.6,6830.6,6843.66
R_100,2022.01.24 11:00:00,6856.34,6841.43,6843.25,6854.69
R_100,2022.01.24 11:01:00,6860.36,6854.41,6854.88,6859.43
R_100,2022.01.24 11:02:00,6874.56,6861.03,6861.03,6874.56
R_100,2022.01.24 11:03:00,6884.85,6868.19,6873.63,6882.17
R_100,2022.01.24 11:04:00,6882.93,6874.86,6881.69,6882.86
R_100,2022.01.24 11:05:00,6895.22,6882.09,6882.19,6889.06
R_100,2022.01.24 11:06:00,6900.61,6889.83,6891.93,6893.01
R_100,2022.01.24 11:07:00,6895.85,6886.62,6895.11,6889.19
R_100,2022.01.24 11:08:00,6903.26,6888.01,6888.01,6903.26
R_100,2022.01.24 11:09:00,6921.38,6898.61,6905.94,6921.38
R_100,2022.01.24 11:10:00,6924.17,6914.72,6920.86,6916.34
R_100,2022.01.24 11:11:00,6920.88,6911.49,6916.4,6915.86
R_100,2022.01.24 11:12:00,6938.3,6913.53,6913.53,6926.58
R_100,2022.01.24 11:13:00,6923.58,6912.16,6923.04,6923.07
R_100,2022.01.24 11:14:00,6928.34,6916.68,6923.19,6921.58
R_100,2022.01.24 11:15:00,6928.45,6911.83,6921.89,6912.56
R_100,2022.01.24 11:16:00,6916.81,6907.78,6911.54,6912.5
R_100,2022.01.24 11:17:00,6918.84,6905.64,6910.69,6910.62
R_100,2022.01.24 11:18:00,6912.27,6902.81,6910.55,6906.62
R_100,2022.01.24 11:19:00,6908.94,6895.47,6906.1,6906.66
R_100,2022.01.24 11:20:00,6912.69,6906.36,6908.12,6911.65
R_100,2022.01.24 11:21:00,6912.43,6894,6912.43,6897.39
R_100,2022.01.24 11:22:00,6899.65,6888.77,6899.65,6893.76
R_100,2022.01.24 11:23:00,6901.95,6891.71,6891.71,6898.6
R_100,2022.01.24 11:24:00,6900.04,6886.01,6897.62,6897.74
R_100,2022.01.24 11:25:00,6918.4,6899.32,6899.85,6916.83
R_100,2022.01.24 11:26:00,6922.74,6909.56,6917.87,6910.8
R_100,2022.01.24 11:27:00,6910.32,6891.77,6909.12,6893.49
R_100,2022.01.24 11:28:00,6896.35,6882.89,6891.85,6883.45
R_100,2022.01.24 11:29:00,6892.51,6883.22,6884.69,6890.64
R_100,2022.01.24 11:30:00,6900.98,6886.4,6888.71,6897.37
R_100,2022.01.24 11:31:00,6899.85,6892.22,6899.85,6892.22
R_100,2022.01.24 11:32:00,6893.51,6882.41,6892.53,6889.09
R_100,2022.01.24 11:33:00,6892.96,6873.72,6886.59,6873.72
R_100,2022.01.24 11:34:00,6880.22,6871.13,6873.71,6876.84
R_100,2022.01.24 11:35:00,6893.56,6877.79,6877.79,6892.34
R_100,2022.01.24 11:36:00,6897.03,6873.48,6894.85,6876.69
R_100,2022.01.24 11:37:00,6878.68,6859.97,6874.4,6864.8
R_100,2022.01.24 11:38:00,6865.43,6857.1,6864.04,6864.5
R_100,2022.01.24 11:39:00,6864.13,6847.41,6863.94,6850.13
R_100,2022.01.24 11:40:00,6867.43,6853.39,6853.39,6865.28
R_100,2022.01.24 11:41:00,6869.28,6858.43,6866.35,6862.03
R_100,2022.01.24 11:42:00,6884.81,6865.67,6865.67,6881.8
R_100,2022.01.24 11:43:00,6884.61,6876.81,6880.07,6876.81
R_100,2022.01.24 11:44:00,6890.76,6875.16,6875.16,6890.76
R_100,2022.01.24 11:45:00,6895.97,6886.14,6891.66,6891.1
R_100,2022.01.24 11:46:00,6898.74,6887.72,6889.54,6892.63
R_100,2022.01.24 11:47:00,6891.05,6875.99,6891.05,6878.05
R_100,2022.01.24 11:48:00,6891.8,6877.97,6877.97,6888.73
R_100,2022.01.24 11:49:00,6916.26,6886.55,6888.79,6916.26
R_100,2022.01.24 11:50:00,6929.66,6914.2,6914.2,6924.67
R_100,2022.01.24 11:51:00,6939.15,6921.79,6922.58,6937.11
R_100,2022.01.24 11:52:00,6954.01,6936.45,6938.53,6947.39
R_100,2022.01.24 11:53:00,6951.33,6938.94,6949.71,6941.83
R_100,2022.01.24 11:54:00,6950.26,6937.16,6942.35,6944.43
R_100,2022.01.24 11:55:00,6946.28,6933.21,6944.11,6946.28
R_100,2022.01.24 11:56:00,6957.55,6943.42,6944.88,6957.55
R_100,2022.01.24 11:57:00,6959.24,6952.77,6958.58,6959.24
R_100,2022.01.24 11:58:00,6976.84,6957.78,6961.11,6975.5
R_100,2022.01.24 11:59:00,6981.42,6972.97,6977.06,6974.99
R_100,2022.01.24 12:00:00,6978.8,6971.36,6973.39,6973.81
R_100,2022.01.24 12:01:00,6978.3,6965.12,6975.35,6968.02
R_100,2022.01.24 12:02:00,6986.75,6969.1,6969.1,6983.48
R_100,2022.01.24 12:03:00,6990.57,6982.21,6986.03,6984.23
R_100,2022.01.24 12:04:00,6996.15,6983.98,6985.55,6996.15
R_100,2022.01.24 12:05:00,7001.71,6993.01,6996.31,6998.1
R_100,2022.01.24 12:06:00,7002.22,6993.42,6997.22,6998.94
R_100,2022.01.24 12:07:00,7003.07,6993.52,6998.25,7003.07
R_100,2022.01.24 12:08:00,7023.15,7002.78,7004.06,7022.52
R_100,2022.01.24 12:09:00,7023.95,7014.44,7023.53,7014.44
R_100,2022.01.24 12:10:00,7019.61,7008.84,7013.56,7010.29
R_100,2022.01.24 12:11:00,7028.21,7011.43,7011.43,7027.68
R_100,2022.01.24 12:12:00,7029.55,7018.45,7027.98,7021.21
R_100,2022.01.24 12:13:00,7032.57,7017.72,7022.09,7030.32
R_100,2022.01.24 12:14:00,7043.27,7029.71,7029.88,7043.01
R_100,2022.01.24 12:15:00,7047.36,7035.67,7042.82,7036.02
R_100,2022.01.24 12:16:00,7043.03,7030.76,7033.84,7038.18
R_100,2022.01.24 12:17:00,7041.13,7031.96,7039.03,7038.12
R_100,2022.01.24 12:18:00,7052.1,7038.68,7038.68,7048.4
R_100,2022.01.24 12:19:00,7059.95,7047.18,7050.78,7058.03
R_100,2022.01.24 12:20:00,7063.13,7049.44,7059.26,7057.41
R_100,2022.01.24 12:21:00,7070.13,7055.61,7058.74,7055.61
R_100,2022.01.24 12:22:00,7058.03,7049.44,7053.2,7050.83
R_100,2022.01.24 12:23:00,7054.67,7037.33,7054.67,7045.36
R_100,2022.01.24 12:24:00,7048.98,7038.41,7044.58,7040.34
R_100,2022.01.24 12:25:00,7059.08,7039.4,7039.81,7059
R_100,2022.01.24 12:26:00,7064.52,7051.08,7060.49,7062.34
R_100,2022.01.24 12:27:00,7068.55,7058.37,7064.24,7063.75
R_100,2022.01.24 12:28:00,7071.76,7054.02,7065.86,7058.95
R_100,2022.01.24 12:29:00,7058.03,7050.11,7058.03,7056.29
R_100,2022.01.24 12:30:00,7062.94,7053.22,7055.09,7062.94
R_100,2022.01.24 12:31:00,7059.64,7040.53,7059.64,7040.53
R_100,2022.01.24 12:32:00,7061.02,7044.25,7044.64,7061.02
R_100,2022.01.24 12:33:00,7067.23,7057.15,7059.99,7064.3
R_100,2022.01.24 12:34:00,7067.13,7052.89,7067.13,7058.22
R_100,2022.01.24 12:35:00,7062.71,7046.74,7059.3,7050.4
R_100,2022.01.24 12:36:00,7052.09,7044.96,7049.54,7049.73
R_100,2022.01.24 12:37:00,7055.91,7046.5,7053.38,7053.78
R_100,2022.01.24 12:38:00,7053.3,7038.22,7052.47,7039.02
R_100,2022.01.24 12:39:00,7038.69,7025.86,7038.69,7025.86
R_100,2022.01.24 12:40:00,7036.97,7025.52,7026.31,7032.5
R_100,2022.01.24 12:41:00,7039.62,7030.1,7033.06,7032.31
R_100,2022.01.24 12:42:00,7047.07,7031.38,7031.38,7045.69
R_100,2022.01.24 12:43:00,7060.66,7045.82,7046.2,7059.25
R_100,2022.01.24 12:44:00,7061.32,7041.89,7060.06,7041.89
R_100,2022.01.24 12:45:00,7043.72,7022.63,7043.72,7029.21
R_100,2022.01.24 12:46:00,7032.88,7025.32,7029.31,7029.21
R_100,2022.01.24 12:47:00,7035.28,7024.01,7026.78,7033.67
R_100,2022.01.24 12:48:00,7035.34,7023.5,7033.27,7023.5
R_100,2022.01.24 12:49:00,7026.85,7018.32,7020.66,7018.46
R_100,2022.01.24 12:50:00,7027.16,7014.53,7018.65,7017.44
R_100,2022.01.24 12:51:00,7029.83,7018.41,7018.41,7028.97
R_100,2022.01.24 12:52:00,7030.3,7013.86,7030.03,7015.54
R_100,2022.01.24 12:53:00,7014.15,6999.36,7013.53,7007.44
R_100,2022.01.24 12:54:00,7006.03,6988.9,7006.03,6994.7
R_100,2022.01.24 12:55:00,6998.55,6983.42,6995.98,6986.58
R_100,2022.01.24 12:56:00,6989.03,6976.58,6984.16,6981.02
R_100,2022.01.24 12:57:00,6980.4,6968.2,6979.33,6968.2
R_100,2022.01.24 12:58:00,6970.72,6960.53,6970.72,6961.52
R_100,2022.01.24 12:59:00,6964.53,6944.67,6961.37,6945.03
R_100,2022.01.24 13:00:00,6947.94,6932.81,6946.16,6936.61
R_100,2022.01.24 13:01:00,6935.49,6915.2,6935.49,6918.63
R_100,2022.01.24 13:02:00,6921.68,6912.27,6921.68,6919.1
R_100,2022.01.24 13:03:00,6929.31,6919.09,6919.09,6921.45
R_100,2022.01.24 13:04:00,6929.77,6918.53,6921.49,6920.98
R_100,2022.01.24 13:05:00,6923.1,6910.8,6916.66,6915.48
R_100,2022.01.24 13:06:00,6933.74,6915.08,6915.16,6928.54
R_100,2022.01.24 13:07:00,6946.39,6933.25,6934.27,6942.16
R_100,2022.01.24 13:08:00,6951.16,6942.36,6942.65,6944.62
