symbol,epoch,close
R_100,1648132798,10637.95
R_100,1648132800,10637.72
R_100,1648132802,10634.89
R_100,1648132804,10635.69
R_100,1648132806,10639.89
R_100,1648132808,10639.41
R_100,1648132810,10642.33
R_100,1648132812,10640.45
R_100,1648132814,10635.39
R_100,1648132816,10634.67
R_100,1648132818,10636.13
R_100,1648132820,10637.58
R_100,1648132822,10639
R_100,1648132824,10637.59
R_100,1648132826,10637.05
R_100,1648132828,10635.47
R_100,1648132830,10635.69
R_100,1648132832,10635.58
R_100,1648132834,10636.7
R_100,1648132836,10631.04
R_100,1648132838,10626.59
R_100,1648132840,10622.82
R_100,1648132842,10623.15
R_100,1648132844,10623.62
R_100,1648132846,10623.78
R_100,1648132848,10622.77
R_100,1648132850,10621.06
R_100,1648132852,10615.95
R_100,1648132854,10620.47
R_100,1648132856,10622.78
R_100,1648132858,10623.65
R_100,1648132860,10623.95
R_100,1648132862,10624.99
R_100,1648132864,10627.28
R_100,1648132866,10627.81
R_100,1648132868,10629.1
R_100,1648132870,10629.08
R_100,1648132872,10624.64
R_100,1648132874,10617.9
R_100,1648132876,10618.15
R_100,1648132878,10618.1
R_100,1648132880,10622.29
R_100,1648132882,10623.41
R_100,1648132884,10622.39
R_100,1648132886,10618.71
R_100,1648132888,10618
R_100,1648132890,10618.84
R_100,1648132892,10618.72
R_100,1648132894,10616.16
R_100,1648132896,10611.5
R_100,1648132898,10609.75
R_100,1648132900,10610.14
R_100,1648132902,10609.44
R_100,1648132904,10608.92
R_100,1648132906,10608.7
R_100,1648132908,10607.98
R_100,1648132910,10612.3
R_100,1648132912,10618.56
R_100,1648132914,10619.53
R_100,1648132916,10614.45
R_100,1648132918,10610.76
R_100,1648132920,10614.5
R_100,1648132922,10617.97
R_100,1648132924,10624.39
R_100,1648132926,10624.39
R_100,1648132928,10625.24
R_100,1648132930,10627.61
R_100,1648132932,10628.98
R_100,1648132934,10629.41
R_100,1648132936,10626.43
R_100,1648132938,10628.48
R_100,1648132940,10627.8
R_100,1648132942,10626.76
R_100,1648132944,10621.88
R_100,1648132946,10616.26
R_100,1648132948,10619.66
R_100,1648132950,10617.78
R_100,1648132952,10616
R_100,1648132954,10617.32
R_100,1648132956,10616.32
R_100,1648132958,10617.42
R_100,1648132960,10620.85
R_100,1648132962,10617.95
R_100,1648132964,10617.7
R_100,1648132966,10618.83
R_100,1648132968,10622.12
R_100,1648132970,10617.6
R_100,1648132972,10617.54
R_100,1648132974,10615.7
R_100,1648132976,10614.92
R_100,1648132978,10616.46
R_100,1648132980,10614.37
R_100,1648132982,10608.83
R_100,1648132984,10603.09
R_100,1648132986,10607.29
R_100,1648132988,10609.85
R_100,1648132990,10607.27
R_100,1648132992,10609.08
R_100,1648132994,10611.2
R_100,1648132996,10611.49
R_100,1648132998,10611.21
R_100,1648133000,10610.51
R_100,1648133002,10610.54
R_100,1648133004,10612.7
R_100,1648133006,10614.98
R_100,1648133008,10612.05
R_100,1648133010,10613.97
R_100,1648133012,10610.31
R_100,1648133014,10613.97
R_100,1648133016,10614.86
R_100,1648133018,10617.08
R_100,1648133020,10614.33
R_100,1648133022,10617.77
R_100,1648133024,10622.23
R_100,1648133026,10623.88
R_100,1648133028,10626.5
R_100,1648133030,10625.87
R_100,1648133032,10624.5
R_100,1648133034,10624.75
R_100,1648133036,10624.19
R_100,1648133038,10622.81
R_100,1648133040,10619.77
R_100,1648133042,10620.87
R_100,1648133044,10627
R_100,1648133046,10626.13
R_100,1648133048,10628.85
R_100,1648133050,10629.25
R_100,1648133052,10626.53
R_100,1648133054,10626.1
R_100,1648133056,10629.38
R_100,1648133058,10629.39
R_100,1648133060,10629.34
R_100,1648133062,10632.26
R_100,1648133064,10634.39
R_100,1648133066,10634.35
R_100,1648133068,10636.84
R_100,1648133070,10636.88
R_100,1648133072,10638.18
R_100,1648133074,10638.82
R_100,1648133076,10636.65
R_100,1648133078,10634.08
R_100,1648133080,10634.24
R_100,1648133082,10632.16
R_100,1648133084,10632.33
R_100,1648133086,10633.3
R_100,1648133088,10637.04
R_100,1648133090,10640.58
R_100,1648133092,10639.04
R_100,1648133094,10640.99
R_100,1648133096,10643.42
R_100,1648133098,10646.63
R_100,1648133100,10642.28
R_100,1648133102,10639.96
R_100,1648133104,10637.45
R_100,1648133106,10636.27
R_100,1648133108,10634.57
R_100,1648133110,10633.66
R_100,1648133112,10632.12
R_100,1648133114,10635.9
R_100,1648133116,10634.94
R_100,1648133118,10635.62
R_100,1648133120,10634.47
R_100,1648133122,10633.5
R_100,1648133124,10631.73
R_100,1648133126,10629.98
R_100,1648133128,10630.02
R_100,1648133130,10629.38
R_100,1648133132,10632.59
R_100,1648133134,10632.9
R_100,1648133136,10634.41
R_100,1648133138,10630.14
R_100,1648133140,10634.99
R_100,1648133142,10632.4
R_100,1648133144,10636.46
R_100,1648133146,10634.86
R_100,1648133148,10631.56
R_100,1648133150,10629.34
R_100,1648133152,10629.12
R_100,1648133154,10629.56
R_100,1648133156,10631.26
R_100,1648133158,10628.54
R_100,1648133160,10631.3
R_100,1648133162,10636.36
R_100,1648133164,10633.64
R_100,1648133166,10630.28
R_100,1648133168,10624.4
R_100,1648133170,10623.68
R_100,1648133172,10625.22
R_100,1648133174,10627.38
R_100,1648133176,10626.8
R_100,1648133178,10627.22
R_100,1648133180,10626.08
R_100,1648133182,10626.14
R_100,1648133184,10628.07
R_100,1648133186,10625.4
R_100,1648133188,10622.83
R_100,1648133190,10625.83
R_100,1648133192,10621.8
R_100,1648133194,10623.15
R_100,1648133196,10623.92
R_100,1648133198,10625.27
R_100,1648133200,10622.91
R_100,1648133202,10616.34
R_100,1648133204,10618.39
R_100,1648133206,10621.21
R_100,1648133208,10617.62
R_100,1648133210,10618.56
R_100,1648133212,10613.8
R_100,1648133214,10619.73
R_100,1648133216,10624.11
R_100,1648133218,10628.27
R_100,1648133220,10627.88
R_100,1648133222,10625.73
R_100,1648133224,10626.79
R_100,1648133226,10630.82
R_100,1648133228,10622.5
R_100,1648133230,10624.73
R_100,1648133232,10628.87
R_100,1648133234,10624.18
R_100,1648133236,10624.34
R_100,1648133238,10628.19
R_100,1648133240,10626.69
R_100,1648133242,10627.81
R_100,1648133244,10629.53
R_100,1648133246,10629.4
R_100,1648133248,10630.41
R_100,1648133250,10633.61
R_100,1648133252,10629.47
R_100,1648133254,10633.51
R_100,1648133256,10635.06
R_100,1648133258,10634.84
R_100,1648133260,10631.97
R_100,1648133262,10636.19
R_100,1648133264,10637.31
R_100,1648133266,10637.85
R_100,1648133268,10637.16
R_100,1648133270,10636.2
R_100,1648133272,10637.61
R_100,1648133274,10637.3
R_100,1648133276,10636.96
R_100,1648133278,10631.5
R_100,1648133280,10632.54
R_100,1648133282,10631.72
R_100,1648133284,10627.77
R_100,1648133286,10628.09
R_100,1648133288,10628.49
R_100,1648133290,10624.04
R_100,1648133292,10623.19
R_100,1648133294,10623.97
R_100,1648133296,10627.07
R_100,1648133298,10628.56
R_100,1648133300,10625.05
R_100,1648133302,10625.19
R_100,1648133304,10623.7
R_100,1648133306,10624.21
R_100,1648133308,10623.82
R_100,1648133310,10623.03
R_100,1648133312,10623.17
R_100,1648133314,10621.57
R_100,1648133316,10615.93
R_100,1648133318,10617.51
R_100,1648133320,10621.91
R_100,1648133322,10624.2
R_100,1648133324,10620.21
R_100,1648133326,10618.58
R_100,1648133328,10614.6
R_100,1648133330,10617.24
R_100,1648133332,10617.47
R_100,1648133334,10619.87
R_100,1648133336,10621.65
R_100,1648133338,10619.01
R_100,1648133340,10613.85
R_100,1648133342,10612.62
R_100,1648133344,10617.12
R_100,1648133346,10616.6
R_100,1648133348,10615.03
R_100,1648133350,10617.84
R_100,1648133352,10621.73
R_100,1648133354,10618.04
R_100,1648133356,10621.2
R_100,1648133358,10620.67
R_100,1648133360,10620.28
R_100,1648133362,10624.06
R_100,1648133364,10624.26
R_100,1648133366,10622.48
R_100,1648133368,10624.18
R_100,1648133370,10626.81
R_100,1648133372,10632.32
R_100,1648133374,10634.34
R_100,1648133376,10635.21
R_100,1648133378,10636.51
R_100,1648133380,10636.54
R_100,1648133382,10633.83
R_100,1648133384,10637.65
R_100,1648133386,10632.68
R_100,1648133388,10632.61
R_100,1648133390,10635.46
R_100,1648133392,10637.5
R_100,1648133394,10637.68
R_100,1648133396,10644.33
R_100,1648133398,10638.39
R_100,1648133400,10638.69
R_100,1648133402,10637.73
R_100,1648133404,10640.06
R_100,1648133406,10639.22
R_100,1648133408,10641.39
R_100,1648133410,10644.9
R_100,1648133412,10644.25
R_100,1648133414,10646.86
R_100,1648133416,10648.72
R_100,1648133418,10651.96
R_100,1648133420,10657.54
R_100,1648133422,10658.17
R_100,1648133424,10657.41
R_100,1648133426,10659.49
R_100,1648133428,10660.38
R_100,1648133430,10655.98
R_100,1648133432,10653.99
R_100,1648133434,10652.49
R_100,1648133436,10652.43
R_100,1648133438,10652.23
R_100,1648133440,10650.43
R_100,1648133442,10645.87
R_100,1648133444,10645.29
R_100,1648133446,10640.79
R_100,1648133448,10643.9
R_100,1648133450,10643.32
R_100,1648133452,10646.72
R_100,1648133454,10645.21
R_100,1648133456,10646.9
R_100,1648133458,10650.06
R_100,1648133460,10649.88
R_100,1648133462,10649.3
R_100,1648133464,10648.08
R_100,1648133466,10645.41
R_100,1648133468,10647.5
R_100,1648133470,10647.79
R_100,1648133472,10649.41
R_100,1648133474,10648.97
R_100,1648133476,10647.81
R_100,1648133478,10650.52
R_100,1648133480,10648.88
R_100,1648133482,10649.7
R_100,1648133484,10646.62
R_100,1648133486,10646.46
R_100,1648133488,10644.9
R_100,1648133490,10641.11
R_100,1648133492,10640.63
R_100,1648133494,10636.03
R_100,1648133496,10632.14
R_100,1648133498,10633.58
R_100,1648133500,10632.6
R_100,1648133502,10632.02
R_100,1648133504,10629.3
R_100,1648133506,10631.08
R_100,1648133508,10634.33
R_100,1648133510,10632.6
R_100,1648133512,10634.12
R_100,1648133514,10637.36
R_100,1648133516,10640.56
R_100,1648133518,10640.73
R_100,1648133520,10640.08
R_100,1648133522,10638.19
R_100,1648133524,10636.05
R_100,1648133526,10630.97
R_100,1648133528,10632.32
R_100,1648133530,10634.23
R_100,1648133532,10630.29
R_100,1648133534,10631.89
R_100,1648133536,10629.94
R_100,1648133538,10632
R_100,1648133540,10635.03
R_100,1648133542,10634.99
R_100,1648133544,10635.74
R_100,1648133546,10637.02
R_100,1648133548,10636.42
R_100,1648133550,10638.65
R_100,1648133552,10637.76
R_100,1648133554,10640.52
R_100,1648133556,10640.59
R_100,1648133558,10642.28
R_100,1648133560,10641.33
R_100,1648133562,10639.45
R_100,1648133564,10642.08
R_100,1648133566,10641.17
R_100,1648133568,10645.68
R_100,1648133570,10646.1
R_100,1648133572,10647.52
R_100,1648133574,10645.05
R_100,1648133576,10641.83
R_100,1648133578,10639.18
R_100,1648133580,10641.93
R_100,1648133582,10642.33
R_100,1648133584,10642.18
R_100,1648133586,10644.01
R_100,1648133588,10642.76
R_100,1648133590,10644
R_100,1648133592,10641.88
R_100,1648133594,10644.11
R_100,1648133596,10648.92
R_100,1648133598,10646.92
R_100,1648133600,10643.45
R_100,1648133602,10645.49
R_100,1648133604,10645.21
R_100,1648133606,10645.62
R_100,1648133608,10641.47
R_100,1648133610,10643.85
R_100,1648133612,10644.18
R_100,1648133614,10643.69
R_100,1648133616,10642.59
R_100,1648133618,10639.11
R_100,1648133620,10637.57
R_100,1648133622,10637.65
R_100,1648133624,10638.47
R_100,1648133626,10633.48
R_100,1648133628,10629.71
R_100,1648133630,10629.53
R_100,1648133632,10628.14
R_100,1648133634,10623.63
R_100,1648133636,10618.98
R_100,1648133638,10618.97
R_100,1648133640,10620.15
R_100,1648133642,10624.55
R_100,1648133644,10620.45
R_100,1648133646,10615.96
R_100,1648133648,10615.16
R_100,1648133650,10611.49
R_100,1648133652,10613.13
R_100,1648133654,10615.51
R_100,1648133656,10615.65
R_100,1648133658,10615.94
R_100,1648133660,10610.1
R_100,1648133662,10607.9
R_100,1648133664,10609.44
R_100,1648133666,10606.95
R_100,1648133668,10606.89
R_100,1648133670,10610.33
R_100,1648133672,10609.9
R_100,1648133674,10609.92
R_100,1648133676,10606.27
R_100,1648133678,10601.38
R_100,1648133680,10602.3
R_100,1648133682,10601.37
R_100,1648133684,10601.01
R_100,1648133686,10600.28
R_100,1648133688,10599.58
R_100,1648133690,10597.37
R_100,1648133692,10597.43
R_100,1648133694,10598.99
R_100,1648133696,10598.32
R_100,1648133698,10598.08
R_100,1648133700,10601.57
R_100,1648133702,10601.07
R_100,1648133704,10603.19
R_100,1648133706,10604.17
R_100,1648133708,10607.43
R_100,1648133710,10609.73
R_100,1648133712,10606.9
R_100,1648133714,10605.83
R_100,1648133716,10601.42
R_100,1648133718,10604.43
R_100,1648133720,10604.08
R_100,1648133722,10600.98
R_100,1648133724,10595.89
R_100,1648133726,10592.18
R_100,1648133728,10596.19
R_100,1648133730,10600.95
R_100,1648133732,10596.6
R_100,1648133734,10599.79
R_100,1648133736,10596.84
R_100,1648133738,10597.87
R_100,1648133740,10600.18
R_100,1648133742,10600
R_100,1648133744,10600.08
R_100,1648133746,10607.96
R_100,1648133748,10608.51
R_100,1648133750,10611.38
R_100,1648133752,10612.93
R_100,1648133754,10611.36
R_100,1648133756,10611.67
R_100,1648133758,10614.68
R_100,1648133760,10614.59
R_100,1648133762,10618.08
R_100,1648133764,10612.65
R_100,1648133766,10611.76
R_100,1648133768,10614.34
R_100,1648133770,10611.79
R_100,1648133772,10610.43
R_100,1648133774,10613.53
R_100,1648133776,10612.87
R_100,1648133778,10612.69
R_100,1648133780,10616.92
R_100,1648133782,10612.79
R_100,1648133784,10610.16
R_100,1648133786,10607.53
R_100,1648133788,10610.02
R_100,1648133790,10604.86
R_100,1648133792,10598.05
R_100,1648133794,10599.74
R_100,1648133796,10596.68
R_100,1648133798,10598.61
R_100,1648133800,10597.05
R_100,1648133802,10595.42
R_100,1648133804,10595.81
R_100,1648133806,10596.5
R_100,1648133808,10599.15
R_100,1648133810,10593.76
R_100,1648133812,10595.38
R_100,1648133814,10595.86
R_100,1648133816,10590.68
R_100,1648133818,10591.29
R_100,1648133820,10586.8
R_100,1648133822,10586.2
R_100,1648133824,10589.17
R_100,1648133826,10594.23
R_100,1648133828,10589.28
R_100,1648133830,10586.97
R_100,1648133832,10586.19
R_100,1648133834,10586.58
R_100,1648133836,10583.66
R_100,1648133838,10583.02
R_100,1648133840,10584.38
R_100,1648133842,10584.23
R_100,1648133844,10581.78
R_100,1648133846,10580.28
R_100,1648133848,10582.07
R_100,1648133850,10579.39
R_100,1648133852,10578.45
R_100,1648133854,10581.17
R_100,1648133856,10582.83
R_100,1648133858,10583.77
R_100,1648133860,10585.36
R_100,1648133862,10585.79
R_100,1648133864,10588.39
R_100,1648133866,10588.53
R_100,1648133868,10589.39
R_100,1648133870,10587
R_100,1648133872,10588.5
R_100,1648133874,10593.12
R_100,1648133876,10592.88
R_100,1648133878,10592.82
R_100,1648133880,10590.25
R_100,1648133882,10588.99
R_100,1648133884,10587.73
R_100,1648133886,10589.39
R_100,1648133888,10590
R_100,1648133890,10584
R_100,1648133892,10585.71
R_100,1648133894,10584
R_100,1648133896,10584.45
R_100,1648133898,10586.07
R_100,1648133900,10587.82
R_100,1648133902,10587.35
R_100,1648133904,10586.03
R_100,1648133906,10582.97
R_100,1648133908,10579.9
R_100,1648133910,10576.44
R_100,1648133912,10574.24
R_100,1648133914,10573.53
R_100,1648133916,10571.27
R_100,1648133918,10573.41
R_100,1648133920,10573.58
R_100,1648133922,10574.77
R_100,1648133924,10577.5
R_100,1648133926,10581
R_100,1648133928,10579.21
R_100,1648133930,10579.39
R_100,1648133932,10578.41
R_100,1648133934,10577.98
R_100,1648133936,10580.32
R_100,1648133938,10576.21
R_100,1648133940,10578.86
R_100,1648133942,10580.01
R_100,1648133944,10585.33
R_100,1648133946,10586.47
R_100,1648133948,10585.25
R_100,1648133950,10585.52
R_100,1648133952,10588.98
R_100,1648133954,10594.48
R_100,1648133956,10592.88
R_100,1648133958,10591.7
R_100,1648133960,10591.74
R_100,1648133962,10591.73
R_100,1648133964,10594.64
R_100,1648133966,10592.86
R_100,1648133968,10589.28
R_100,1648133970,10588.66
R_100,1648133972,10589.76
R_100,1648133974,10592.77
R_100,1648133976,10594.28
R_100,1648133978,10599.43
R_100,1648133980,10595.28
R_100,1648133982,10591.43
R_100,1648133984,10587.64
R_100,1648133986,10591.06
R_100,1648133988,10591.32
R_100,1648133990,10588.42
R_100,1648133992,10587.75
R_100,1648133994,10587.56
R_100,1648133996,10588.18
R_100,1648133998,10585.54
R_100,1648134000,10586.22
R_100,1648134002,10586.11
R_100,1648134004,10587.19
R_100,1648134006,10590.05
R_100,1648134008,10592.82
R_100,1648134010,10594.96
R_100,1648134012,10593.62
R_100,1648134014,10594.22
R_100,1648134016,10590.92
R_100,1648134018,10590.8
R_100,1648134020,10587.35
R_100,1648134022,10588.54
R_100,1648134024,10587.89
R_100,1648134026,10585.08
R_100,1648134028,10579.96
R_100,1648134030,10579.27
R_100,1648134032,10580.77
R_100,1648134034,10582.57
R_100,1648134036,10578.34
R_100,1648134038,10575.95
R_100,1648134040,10570.8
R_100,1648134042,10575.95
R_100,1648134044,10576.24
R_100,1648134046,10573.02
R_100,1648134048,10568.26
R_100,1648134050,10574.15
R_100,1648134052,10573.27
R_100,1648134054,10570.84
R_100,1648134056,10572.76
R_100,1648134058,10571.8
R_100,1648134060,10574
R_100,1648134062,10573.47
R_100,1648134064,10578.1
R_100,1648134066,10578.1
R_100,1648134068,10575.92
R_100,1648134070,10577.23
R_100,1648134072,10575.64
R_100,1648134074,10568.7
R_100,1648134076,10570.59
R_100,1648134078,10566.79
R_100,1648134080,10566.53
R_100,1648134082,10563.46
R_100,1648134084,10562.03
R_100,1648134086,10561.93
R_100,1648134088,10557.39
R_100,1648134090,10560.05
R_100,1648134092,10563.75
R_100,1648134094,10562.63
R_100,1648134096,10564.04
R_100,1648134098,10571.41
R_100,1648134100,10573.78
R_100,1648134102,10573.41
R_100,1648134104,10570.98
R_100,1648134106,10570.4
R_100,1648134108,10568.17
R_100,1648134110,10568.6
R_100,1648134112,10571.29
R_100,1648134114,10570.24
R_100,1648134116,10567.28
R_100,1648134118,10563.27
R_100,1648134120,10566.78
R_100,1648134122,10563.91
R_100,1648134124,10561.71
R_100,1648134126,10564.71
R_100,1648134128,10563.42
R_100,1648134130,10560.67
R_100,1648134132,10562.6
R_100,1648134134,10560.81
R_100,1648134136,10560.03
R_100,1648134138,10557.07
R_100,1648134140,10560.64
R_100,1648134142,10563.54
R_100,1648134144,10562.14
R_100,1648134146,10561.47
R_100,1648134148,10561.05
R_100,1648134150,10560.77
R_100,1648134152,10566.39
R_100,1648134154,10565.27
R_100,1648134156,10572.01
R_100,1648134158,10573.05
R_100,1648134160,10573.17
R_100,1648134162,10571.02
R_100,1648134164,10573.97
R_100,1648134166,10574.27
R_100,1648134168,10572.14
R_100,1648134170,10576.13
R_100,1648134172,10572.08
R_100,1648134174,10574.08
R_100,1648134176,10575.1
R_100,1648134178,10576.24
R_100,1648134180,10580.39
R_100,1648134182,10573.74
R_100,1648134184,10578.32
R_100,1648134186,10578.63
R_100,1648134188,10579.26
R_100,1648134190,10580.09
R_100,1648134192,10580.87
R_100,1648134194,10582.21
R_100,1648134196,10577.07
R_100,1648134198,10576.72
R_100,1648134200,10582.25
R_100,1648134202,10583.57
R_100,1648134204,10583.08
R_100,1648134206,10581.54
R_100,1648134208,10580.24
R_100,1648134210,10577.81
R_100,1648134212,10577.35
R_100,1648134214,10578.31
R_100,1648134216,10575.22
R_100,1648134218,10573.28
R_100,1648134220,10570.52
R_100,1648134222,10573.94
R_100,1648134224,10570.76
R_100,1648134226,10567.98
R_100,1648134228,10568.35
R_100,1648134230,10573.22
R_100,1648134232,10573.29
R_100,1648134234,10573.34
R_100,1648134236,10575.67
R_100,1648134238,10580.1
R_100,1648134240,10579.97
R_100,1648134242,10581.65
R_100,1648134244,10582.06
R_100,1648134246,10581.73
R_100,1648134248,10582.4
R_100,1648134250,10582.67
R_100,1648134252,10585.84
R_100,1648134254,10584.2
R_100,1648134256,10584.5
R_100,1648134258,10585.15
R_100,1648134260,10590.62
R_100,1648134262,10592.29
R_100,1648134264,10592.2
R_100,1648134266,10595.58
R_100,1648134268,10599.95
R_100,1648134270,10597.51
R_100,1648134272,10595.8
R_100,1648134274,10599
R_100,1648134276,10603.85
R_100,1648134278,10610.25
R_100,1648134280,10605.39
R_100,1648134282,10607.99
R_100,1648134284,10614.7
R_100,1648134286,10611.28
R_100,1648134288,10609.91
R_100,1648134290,10608.84
R_100,1648134292,10612.13
R_100,1648134294,10612.4
R_100,1648134296,10614.18
R_100,1648134298,10612.56
R_100,1648134300,10617.33
R_100,1648134302,10616.9
R_100,1648134304,10617.51
R_100,1648134306,10615.84
R_100,1648134308,10610.99
R_100,1648134310,10611.56
R_100,1648134312,10607.9
R_100,1648134314,10611.61
R_100,1648134316,10612.57
R_100,1648134318,10612.66
R_100,1648134320,10615.82
R_100,1648134322,10617.33
R_100,1648134324,10613.44
R_100,1648134326,10611.21
R_100,1648134328,10612.89
R_100,1648134330,10617.57
R_100,1648134332,10614.9
R_100,1648134334,10614.96
R_100,1648134336,10618.92
R_100,1648134338,10619.21
R_100,1648134340,10617.87
R_100,1648134342,10613.99
R_100,1648134344,10612.26
R_100,1648134346,10610.09
R_100,1648134348,10607.78
R_100,1648134350,10608.74
R_100,1648134352,10608.71
R_100,1648134354,10608.89
R_100,1648134356,10611.21
R_100,1648134358,10611.13
R_100,1648134360,10611.51
R_100,1648134362,10609.41
R_100,1648134364,10609.62
R_100,1648134366,10610.7
R_100,1648134368,10608.57
R_100,1648134370,10612.35
R_100,1648134372,10610.02
R_100,1648134374,10608.9
R_100,1648134376,10608.75
R_100,1648134378,10607.23
R_100,1648134380,10608.53
R_100,1648134382,10604.94
R_100,1648134384,10605.63
R_100,1648134386,10606.89
R_100,1648134388,10607.67
R_100,1648134390,10605.75
R_100,1648134392,10609.65
R_100,1648134394,10613.79
R_100,1648134396,10614.11
R_100,1648134398,10611.72
R_100,1648134400,10612.83
R_100,1648134402,10614.37
R_100,1648134404,10614.94
R_100,1648134406,10614.54
R_100,1648134408,10615.23
R_100,1648134410,10612.47
R_100,1648134412,10609.1
R_100,1648134414,10610.5
R_100,1648134416,10608.14
R_100,1648134418,10611.43
R_100,1648134420,10609.89
R_100,1648134422,10602.24
R_100,1648134424,10602.12
R_100,1648134426,10602.83
R_100,1648134428,10602.63
R_100,1648134430,10606.48
R_100,1648134432,10605.35
R_100,1648134434,10606.39
R_100,1648134436,10602.77
R_100,1648134438,10601.75
R_100,1648134440,10602.66
R_100,1648134442,10600.59
R_100,1648134444,10602.53
R_100,1648134446,10603.22
R_100,1648134448,10597.74
R_100,1648134450,10598.29
R_100,1648134452,10593.28
R_100,1648134454,10595.26
R_100,1648134456,10594.04
R_100,1648134458,10594.79
R_100,1648134460,10594.26
R_100,1648134462,10595.59
R_100,1648134464,10595.7
R_100,1648134466,10591.76
R_100,1648134468,10595.04
R_100,1648134470,10591.93
R_100,1648134472,10592.38
R_100,1648134474,10593.8
R_100,1648134476,10589.92
R_100,1648134478,10597.05
R_100,1648134480,10596.6
R_100,1648134482,10597.58
R_100,1648134484,10597.06
R_100,1648134486,10594.41
R_100,1648134488,10593.71
R_100,1648134490,10592.31
R_100,1648134492,10597.05
R_100,1648134494,10595.41
R_100,1648134496,10594.84
R_100,1648134498,10597.02
R_100,1648134500,10595.35
R_100,1648134502,10598.23
R_100,1648134504,10598.52
R_100,1648134506,10601.39
R_100,1648134508,10601.98
R_100,1648134510,10606.53
R_100,1648134512,10607.99
R_100,1648134514,10611.09
R_100,1648134516,10608.39
R_100,1648134518,10610.78
R_100,1648134520,10613.25
R_100,1648134522,10611.18
R_100,1648134524,10611.71
R_100,1648134526,10617.94
R_100,1648134528,10618.89
R_100,1648134530,10618.73
R_100,1648134532,10619.96
R_100,1648134534,10622.27
R_100,1648134536,10623.14
R_100,1648134538,10627.73
R_100,1648134540,10629.27
R_100,1648134542,10625.89
R_100,1648134544,10621.46
R_100,1648134546,10618.58
R_100,1648134548,10616.61
R_100,1648134550,10614.37
R_100,1648134552,10618.22
R_100,1648134554,10620.62
R_100,1648134556,10620.87
R_100,1648134558,10622.07
R_100,1648134560,10618.81
R_100,1648134562,10620.69
R_100,1648134564,10620.28
R_100,1648134566,10617.87
R_100,1648134568,10621.18
R_100,1648134570,10622.55
R_100,1648134572,10620.98
R_100,1648134574,10620.33
R_100,1648134576,10623.66
R_100,1648134578,10623.35
R_100,1648134580,10624.08
R_100,1648134582,10621.51
R_100,1648134584,10618.86
R_100,1648134586,10618.95
R_100,1648134588,10612.88
R_100,1648134590,10612.35
R_100,1648134592,10610.82
R_100,1648134594,10614.98
R_100,1648134596,10614.74
R_100,1648134598,10611.15
R_100,1648134600,10607.14
R_100,1648134602,10607.35
R_100,1648134604,10602.2
R_100,1648134606,10602.99
R_100,1648134608,10603.3
R_100,1648134610,10601.88
R_100,1648134612,10602.47
R_100,1648134614,10601.02
R_100,1648134616,10599.74
R_100,1648134618,10601.07
R_100,1648134620,10606.25
R_100,1648134622,10606.07
R_100,1648134624,10605.39
R_100,1648134626,10605.37
R_100,1648134628,10605.33
R_100,1648134630,10605.28
R_100,1648134632,10604.57
R_100,1648134634,10604.26
R_100,1648134636,10605.61
R_100,1648134638,10606.09
R_100,1648134640,10605.29
R_100,1648134642,10607.54
R_100,1648134644,10604.9
R_100,1648134646,10603.4
R_100,1648134648,10603.28
R_100,1648134650,10608.32
R_100,1648134652,10610.58
R_100,1648134654,10608.55
R_100,1648134656,10606.37
R_100,1648134658,10606.61
R_100,1648134660,10610.82
R_100,1648134662,10607.76
R_100,1648134664,10612.17
R_100,1648134666,10611.34
R_100,1648134668,10609.15
R_100,1648134670,10609.13
R_100,1648134672,10608.05
R_100,1648134674,10607.59
R_100,1648134676,10609.06
R_100,1648134678,10611.52
R_100,1648134680,10609.8
R_100,1648134682,10615.44
R_100,1648134684,10617.8
R_100,1648134686,10617.72
R_100,1648134688,10618
R_100,1648134690,10622.65
R_100,1648134692,10624.28
R_100,1648134694,10621.23
R_100,1648134696,10620.13
R_100,1648134698,10620.51
R_100,1648134700,10619.28
R_100,1648134702,10617.14
R_100,1648134704,10620.15
R_100,1648134706,10622.43
R_100,1648134708,10621.92
R_100,1648134710,10618.36
R_100,1648134712,10619.9
R_100,1648134714,10621.04
R_100,1648134716,10621.29
R_100,1648134718,10616.55
R_100,1648134720,10617.34
R_100,1648134722,10617.92
R_100,1648134724,10617.19
R_100,1648134726,10620.64
R_100,1648134728,10619.1
R_100,1648134730,10622.47
R_100,1648134732,10619.5
R_100,1648134734,10622.59
R_100,1648134736,10623.36
R_100,1648134738,10622.48
R_100,1648134740,10623.01
R_100,1648134742,10620.76
R_100,1648134744,10615.11
R_100,1648134746,10614.3
R_100,1648134748,10613
R_100,1648134750,10613.01
R_100,1648134752,10610.72
R_100,1648134754,10611.79
R_100,1648134756,10611.18
R_100,1648134758,10613.16
R_100,1648134760,10611.48
R_100,1648134762,10617.98
R_100,1648134764,10615.02
R_100,1648134766,10615
R_100,1648134768,10617.13
R_100,1648134770,10614.52
R_100,1648134772,10617.26
R_100,1648134774,10619.28
R_100,1648134776,10618.68
R_100,1648134778,10617.12
R_100,1648134780,10611.07
R_100,1648134782,10612.29
R_100,1648134784,10610.18
R_100,1648134786,10606.88
R_100,1648134788,10606.49
R_100,1648134790,10607.59
R_100,1648134792,10603.97
R_100,1648134794,10609.99
R_100,1648134796,10608.65
R_100,1648134798,10609.22
